quote_date,paper,exch,open,high,low,close,volume,value
20070412,SK-GRONT,Fonds,611.34,611.34,611.34,611.34,0,0
20070411,SK-GRONT,Fonds,614.20,614.20,614.20,614.20,0,0
20070410,SK-GRONT,Fonds,613.57,613.57,613.57,613.57,0,0
20070404,SK-GRONT,Fonds,610.31,610.31,610.31,610.31,0,0
20070403,SK-GRONT,Fonds,602.74,602.74,602.74,602.74,0,0
20070402,SK-GRONT,Fonds,597.77,597.77,597.77,597.77,0,0
20070330,SK-GRONT,Fonds,595.35,595.35,595.35,595.35,0,0
20070329,SK-GRONT,Fonds,587.30,587.30,587.30,587.30,0,0
20070328,SK-GRONT,Fonds,593.49,593.49,593.49,593.49,0,0
20070327,SK-GRONT,Fonds,593.57,593.57,593.57,593.57,0,0
20070326,SK-GRONT,Fonds,598.19,598.19,598.19,598.19,0,0
20070323,SK-GRONT,Fonds,598.06,598.06,598.06,598.06,0,0
20070322,SK-GRONT,Fonds,593.17,593.17,593.17,593.17,0,0
20070321,SK-GRONT,Fonds,587.84,587.84,587.84,587.84,0,0
20070320,SK-GRONT,Fonds,583.60,583.60,583.60,583.60,0,0
20070319,SK-GRONT,Fonds,574.63,574.63,574.63,574.63,0,0
20070316,SK-GRONT,Fonds,572.07,572.07,572.07,572.07,0,0
20070315,SK-GRONT,Fonds,562.10,562.10,562.10,562.10,0,0
20070314,SK-GRONT,Fonds,575.10,575.10,575.10,575.10,0,0
20070313,SK-GRONT,Fonds,579.36,579.36,579.36,579.36,0,0
20070312,SK-GRONT,Fonds,579.33,579.33,579.33,579.33,0,0
20070309,SK-GRONT,Fonds,581.52,581.52,581.52,581.52,0,0
20070308,SK-GRONT,Fonds,572.84,572.84,572.84,572.84,0,0
20070307,SK-GRONT,Fonds,569.35,569.35,569.35,569.35,0,0
20070306,SK-GRONT,Fonds,569.89,569.89,569.89,569.89,0,0
20070302,SK-GRONT,Fonds,566.42,566.42,566.42,566.42,0,0
20070301,SK-GRONT,Fonds,573.57,573.57,573.57,573.57,0,0
20070228,SK-GRONT,Fonds,582.16,582.16,582.16,582.16,0,0
20070227,SK-GRONT,Fonds,597.87,597.87,597.87,597.87,0,0
20070226,SK-GRONT,Fonds,594.49,594.49,594.49,594.49,0,0
20070223,SK-GRONT,Fonds,592.87,592.87,592.87,592.87,0,0
20070222,SK-GRONT,Fonds,591.53,591.53,591.53,591.53,0,0
20070221,SK-GRONT,Fonds,597.06,597.06,597.06,597.06,0,0
